shipment_id,shipment_date,warehouse_id,sku_id,delay_hours,delivery_status,source_city,destination_city,route_id,inventory_level,gps_id,latitude,longitude,speed_kmph,timestamp,record_type
SHP02815,null,null,null,null,null,null,null,null,null,GPS02687,14.015557,78.04534,43,2025-01-19T05:00:00.000Z,GPS
SHP02367,null,null,null,null,null,null,null,null,null,GPS02688,19.487014,74.451935,22,2025-01-18T19:00:00.000Z,GPS
SHP02365,null,null,null,null,null,null,null,null,null,GPS02733,12.6465,77.095905,78,2025-01-09T01:00:00.000Z,GPS
SHP00817,null,null,null,null,null,null,null,null,null,GPS02743,27.44587,76.502655,63,2025-02-07T11:00:00.000Z,GPS
SHP00647,null,null,null,null,null,null,null,null,null,GPS02761,20.641346,74.0672,23,2025-01-08T11:00:00.000Z,GPS
SHP00967,null,null,null,null,null,null,null,null,null,GPS02764,25.134909,79.164384,33,2025-01-21T18:00:00.000Z,GPS
SHP02752,null,null,null,null,null,null,null,null,null,GPS02768,17.720208,76.413853,22,2025-01-17T16:00:00.000Z,GPS
SHP02980,null,null,null,null,null,null,null,null,null,GPS02775,26.970843,77.885823,38,2025-01-13T04:00:00.000Z,GPS
SHP01635,null,null,null,null,null,null,null,null,null,GPS02788,23.889613,73.254861,69,2025-01-01T11:00:00.000Z,GPS
SHP01568,null,null,null,null,null,null,null,null,null,GPS02801,26.935559,70.910688,75,2025-01-07T15:00:00.000Z,GPS
SHP02411,null,null,null,null,null,null,null,null,null,GPS02805,14.931251,75.724039,29,2025-01-17T05:00:00.000Z,GPS
SHP01391,null,null,null,null,null,null,null,null,null,GPS02861,22.700867,70.956222,58,2025-01-02T07:00:00.000Z,GPS
SHP00501,null,null,null,null,null,null,null,null,null,GPS02886,20.402717,73.599154,62,2025-01-28T08:00:00.000Z,GPS
SHP02319,null,null,null,null,null,null,null,null,null,GPS02894,20.471848,79.007884,34,2025-01-15T05:00:00.000Z,GPS
SHP00777,null,null,null,null,null,null,null,null,null,GPS02902,14.939509,71.043102,39,2025-01-22T17:00:00.000Z,GPS
SHP00988,null,null,null,null,null,null,null,null,null,GPS02916,23.221736,74.094914,76,2025-01-25T20:00:00.000Z,GPS
SHP01715,null,null,null,null,null,null,null,null,null,GPS02925,18.428913,71.382491,40,2025-02-02T03:00:00.000Z,GPS
SHP00669,null,null,null,null,null,null,null,null,null,GPS02944,29.953417,70.925446,45,2025-01-30T20:00:00.000Z,GPS
SHP00306,null,null,null,null,null,null,null,null,null,GPS02946,14.515008,71.054209,34,2025-02-10T10:00:00.000Z,GPS
SHP02952,null,null,null,null,null,null,null,null,null,GPS02950,23.4755,78.330354,47,2025-01-07T07:00:00.000Z,GPS
SHP02668,null,null,null,null,null,null,null,null,null,GPS02957,23.792196,71.440139,55,2025-02-11T11:00:00.000Z,GPS
SHP02482,null,null,null,null,null,null,null,null,null,GPS02981,12.588733,78.771123,76,2025-01-18T19:00:00.000Z,GPS
SHP01404,null,null,null,null,null,null,null,null,null,GPS02983,16.971343,73.40503,26,2025-01-14T00:00:00.000Z,GPS
SHP01190,null,null,null,null,null,null,null,null,null,GPS02999,20.151375,78.802708,22,2025-02-08T09:00:00.000Z,GPS
SHP02572,null,null,null,null,null,null,null,null,null,GPS00009,13.975462,79.838393,23,2025-01-24T22:00:00.000Z,GPS
SHP02210,null,null,null,null,null,null,null,null,null,GPS00025,16.437197,71.260115,78,2025-01-01T13:00:00.000Z,GPS
SHP01710,null,null,null,null,null,null,null,null,null,GPS00038,12.715206,77.694285,62,2025-01-02T20:00:00.000Z,GPS
SHP02363,null,null,null,null,null,null,null,null,null,GPS00042,22.119531,70.950244,54,2025-01-13T15:00:00.000Z,GPS
SHP00088,null,null,null,null,null,null,null,null,null,GPS00049,22.173187,78.867902,24,2025-01-15T01:00:00.000Z,GPS
SHP01532,null,null,null,null,null,null,null,null,null,GPS00070,28.661544,72.650894,26,2025-01-31T00:00:00.000Z,GPS
SHP02689,null,null,null,null,null,null,null,null,null,GPS00075,13.645979,73.379481,76,2025-01-16T16:00:00.000Z,GPS
SHP01805,null,null,null,null,null,null,null,null,null,GPS00101,29.078113,75.373577,21,2025-01-30T08:00:00.000Z,GPS
SHP00644,null,null,null,null,null,null,null,null,null,GPS00118,24.526127,71.433521,38,2025-01-09T13:00:00.000Z,GPS
SHP00421,null,null,null,null,null,null,null,null,null,GPS00148,25.290473,79.165814,73,2025-02-07T13:00:00.000Z,GPS
SHP00652,null,null,null,null,null,null,null,null,null,GPS00163,15.764833,70.805178,59,2025-01-21T05:00:00.000Z,GPS
SHP02339,null,null,null,null,null,null,null,null,null,GPS00188,20.255318,72.774449,33,2025-01-01T03:00:00.000Z,GPS
SHP01667,null,null,null,null,null,null,null,null,null,GPS00206,16.171531,72.805908,33,2025-01-25T03:00:00.000Z,GPS
SHP01941,null,null,null,null,null,null,null,null,null,GPS00213,29.089586,74.96596,59,2025-01-28T15:00:00.000Z,GPS
SHP01078,null,null,null,null,null,null,null,null,null,GPS00216,23.973024,79.269734,34,2025-01-27T05:00:00.000Z,GPS
SHP00266,null,null,null,null,null,null,null,null,null,GPS00224,29.355328,79.51986,29,2025-01-11T18:00:00.000Z,GPS
SHP00075,null,null,null,null,null,null,null,null,null,GPS00228,12.344753,72.952553,41,2025-01-03T05:00:00.000Z,GPS
SHP00629,null,null,null,null,null,null,null,null,null,GPS00231,27.058658,77.195123,40,2025-01-12T00:00:00.000Z,GPS
SHP00736,null,null,null,null,null,null,null,null,null,GPS00236,18.621373,73.264001,74,2025-01-19T10:00:00.000Z,GPS
SHP02110,null,null,null,null,null,null,null,null,null,GPS00237,23.04219,74.069595,75,2025-01-23T17:00:00.000Z,GPS
SHP02030,null,null,null,null,null,null,null,null,null,GPS00278,28.947179,70.084733,30,2025-01-15T07:00:00.000Z,GPS
SHP01958,null,null,null,null,null,null,null,null,null,GPS00279,25.563827,73.584899,66,2025-01-03T09:00:00.000Z,GPS
SHP00263,null,null,null,null,null,null,null,null,null,GPS00281,26.04737,71.84578,33,2025-01-26T11:00:00.000Z,GPS
SHP00818,null,null,null,null,null,null,null,null,null,GPS00294,14.554274,74.622416,55,2025-01-10T11:00:00.000Z,GPS
SHP01154,null,null,null,null,null,null,null,null,null,GPS00315,12.959788,73.337156,20,2025-01-21T08:00:00.000Z,GPS
SHP02255,null,null,null,null,null,null,null,null,null,GPS00316,16.649575,79.66123,40,2025-02-08T16:00:00.000Z,GPS
SHP01815,null,null,null,null,null,null,null,null,null,GPS00379,24.149043,78.220712,26,2025-01-31T15:00:00.000Z,GPS
SHP00960,null,null,null,null,null,null,null,null,null,GPS00385,28.988264,71.820586,26,2025-01-23T05:00:00.000Z,GPS
SHP01621,null,null,null,null,null,null,null,null,null,GPS00400,25.921645,79.705471,31,2025-01-05T07:00:00.000Z,GPS
SHP01744,null,null,null,null,null,null,null,null,null,GPS00425,16.931093,77.186966,23,2025-01-25T20:00:00.000Z,GPS
SHP00870,null,null,null,null,null,null,null,null,null,GPS00433,15.88174,75.486639,65,2025-01-28T02:00:00.000Z,GPS
SHP02863,null,null,null,null,null,null,null,null,null,GPS00446,17.309799,76.638823,46,2025-01-29T23:00:00.000Z,GPS
SHP00293,null,null,null,null,null,null,null,null,null,GPS00474,19.7268,72.675307,51,2025-02-04T08:00:00.000Z,GPS
SHP02163,null,null,null,null,null,null,null,null,null,GPS00501,15.894262,73.412528,34,2025-01-31T16:00:00.000Z,GPS
SHP02661,null,null,null,null,null,null,null,null,null,GPS00531,14.314938,74.864663,39,2025-01-30T07:00:00.000Z,GPS
SHP00694,null,null,null,null,null,null,null,null,null,GPS00547,21.431169,73.056411,64,2025-01-12T12:00:00.000Z,GPS
SHP01100,null,null,null,null,null,null,null,null,null,GPS00561,23.168697,79.38422,48,2025-01-04T03:00:00.000Z,GPS
SHP02106,null,null,null,null,null,null,null,null,null,GPS00626,22.513295,74.489997,46,2025-02-06T19:00:00.000Z,GPS
SHP02472,null,null,null,null,null,null,null,null,null,GPS00627,19.045787,73.863441,30,2025-01-30T15:00:00.000Z,GPS
SHP00102,null,null,null,null,null,null,null,null,null,GPS00639,22.43002,70.398688,54,2025-01-30T03:00:00.000Z,GPS
SHP02467,null,null,null,null,null,null,null,null,null,GPS00677,23.838199,71.059317,59,2025-01-19T02:00:00.000Z,GPS
SHP00599,null,null,null,null,null,null,null,null,null,GPS00684,19.722859,73.611695,35,2025-01-22T07:00:00.000Z,GPS
SHP00822,null,null,null,null,null,null,null,null,null,GPS00687,29.178104,76.601853,29,2025-02-07T20:00:00.000Z,GPS
SHP00449,null,null,null,null,null,null,null,null,null,GPS00689,17.935979,79.928464,77,2025-01-16T13:00:00.000Z,GPS
SHP01744,null,null,null,null,null,null,null,null,null,GPS00702,23.656529,79.519943,52,2025-01-23T03:00:00.000Z,GPS
SHP00619,null,null,null,null,null,null,null,null,null,GPS00721,15.098466,72.054332,57,2025-01-31T07:00:00.000Z,GPS
SHP00854,null,null,null,null,null,null,null,null,null,GPS00728,14.968248,76.144786,79,2025-01-21T10:00:00.000Z,GPS
SHP01532,null,null,null,null,null,null,null,null,null,GPS00731,12.134238,75.607925,72,2025-01-07T23:00:00.000Z,GPS
SHP01180,null,null,null,null,null,null,null,null,null,GPS00747,14.694453,79.552217,38,2025-01-04T11:00:00.000Z,GPS
SHP01814,null,null,null,null,null,null,null,null,null,GPS00756,27.339097,76.347693,45,2025-01-30T21:00:00.000Z,GPS
SHP01092,null,null,null,null,null,null,null,null,null,GPS00757,23.86865,74.749983,39,2025-02-04T18:00:00.000Z,GPS
SHP01949,null,null,null,null,null,null,null,null,null,GPS00786,19.562446,73.976945,34,2025-02-02T11:00:00.000Z,GPS
SHP02838,null,null,null,null,null,null,null,null,null,GPS00797,12.382129,75.295621,53,2025-01-30T20:00:00.000Z,GPS
SHP00708,null,null,null,null,null,null,null,null,null,GPS00824,12.531332,71.483693,57,2025-02-10T18:00:00.000Z,GPS
SHP00346,null,null,null,null,null,null,null,null,null,GPS00917,17.42563,72.57244,37,2025-01-28T17:00:00.000Z,GPS
SHP00717,null,null,null,null,null,null,null,null,null,GPS00923,27.209168,78.154306,55,2025-01-26T11:00:00.000Z,GPS
SHP00478,null,null,null,null,null,null,null,null,null,GPS00925,24.823561,73.359371,20,2025-02-08T02:00:00.000Z,GPS
SHP01314,null,null,null,null,null,null,null,null,null,GPS00969,15.767225,73.083573,39,2025-02-07T18:00:00.000Z,GPS
SHP01219,null,null,null,null,null,null,null,null,null,GPS00971,24.462076,71.538193,36,2025-01-19T06:00:00.000Z,GPS
SHP01297,null,null,null,null,null,null,null,null,null,GPS01028,29.914011,73.081025,39,2025-01-18T14:00:00.000Z,GPS
SHP02956,null,null,null,null,null,null,null,null,null,GPS01031,26.723244,75.981244,44,2025-01-08T04:00:00.000Z,GPS
SHP01208,null,null,null,null,null,null,null,null,null,GPS01035,17.562365,70.223202,20,2025-02-06T19:00:00.000Z,GPS
SHP00078,null,null,null,null,null,null,null,null,null,GPS01083,23.984006,73.77744,57,2025-02-07T08:00:00.000Z,GPS
SHP02698,null,null,null,null,null,null,null,null,null,GPS01115,15.505678,77.493061,77,2025-02-03T22:00:00.000Z,GPS
SHP01349,null,null,null,null,null,null,null,null,null,GPS01127,13.950873,72.96815,69,2025-01-10T02:00:00.000Z,GPS
SHP00301,null,null,null,null,null,null,null,null,null,GPS01155,25.502802,70.160956,34,2025-01-02T00:00:00.000Z,GPS
SHP01768,null,null,null,null,null,null,null,null,null,GPS01223,19.435533,70.662749,42,2025-01-31T16:00:00.000Z,GPS
SHP02660,null,null,null,null,null,null,null,null,null,GPS01245,29.315695,75.970587,61,2025-01-21T16:00:00.000Z,GPS
SHP00139,null,null,null,null,null,null,null,null,null,GPS01253,21.131446,78.484909,33,2025-01-05T15:00:00.000Z,GPS
SHP01046,null,null,null,null,null,null,null,null,null,GPS01255,19.297826,72.517459,57,2025-02-03T16:00:00.000Z,GPS
SHP00292,null,null,null,null,null,null,null,null,null,GPS01342,12.615873,75.34408,49,2025-01-30T22:00:00.000Z,GPS
SHP02335,null,null,null,null,null,null,null,null,null,GPS01370,22.490485,72.575767,69,2025-01-17T12:00:00.000Z,GPS
SHP02804,null,null,null,null,null,null,null,null,null,GPS01371,18.888229,72.002113,52,2025-01-18T07:00:00.000Z,GPS
SHP00334,null,null,null,null,null,null,null,null,null,GPS01390,18.034354,78.402075,80,2025-01-04T23:00:00.000Z,GPS
SHP02494,null,null,null,null,null,null,null,null,null,GPS01407,19.854183,75.968113,42,2025-02-02T05:00:00.000Z,GPS
SHP02742,null,null,null,null,null,null,null,null,null,GPS01445,23.884783,71.474656,76,2025-01-24T17:00:00.000Z,GPS
SHP01851,null,null,null,null,null,null,null,null,null,GPS01454,21.62652,76.734813,21,2025-01-19T17:00:00.000Z,GPS
SHP02043,null,null,null,null,null,null,null,null,null,GPS01474,22.229699,78.375385,45,2025-01-25T05:00:00.000Z,GPS
SHP00372,null,null,null,null,null,null,null,null,null,GPS01492,22.556548,71.528615,39,2025-02-10T06:00:00.000Z,GPS
SHP01522,null,null,null,null,null,null,null,null,null,GPS01512,27.940487,77.591452,35,2025-02-10T07:00:00.000Z,GPS
SHP00985,null,null,null,null,null,null,null,null,null,GPS01541,27.98474,74.177925,27,2025-01-10T04:00:00.000Z,GPS
SHP01780,null,null,null,null,null,null,null,null,null,GPS01561,16.902691,71.330833,65,2025-01-20T07:00:00.000Z,GPS
SHP00842,null,null,null,null,null,null,null,null,null,GPS01590,21.752093,79.137549,78,2025-02-10T12:00:00.000Z,GPS
SHP01143,null,null,null,null,null,null,null,null,null,GPS01613,24.073865,75.144973,28,2025-01-05T21:00:00.000Z,GPS
SHP02331,null,null,null,null,null,null,null,null,null,GPS01620,21.691934,79.716579,31,2025-01-13T02:00:00.000Z,GPS
SHP01725,null,null,null,null,null,null,null,null,null,GPS01645,18.874856,76.067236,56,2025-01-13T05:00:00.000Z,GPS
SHP01794,null,null,null,null,null,null,null,null,null,GPS01652,19.272603,70.476701,36,2025-01-27T01:00:00.000Z,GPS
SHP02294,null,null,null,null,null,null,null,null,null,GPS01656,13.233451,71.780266,57,2025-01-05T10:00:00.000Z,GPS
SHP00502,null,null,null,null,null,null,null,null,null,GPS01687,16.107944,74.769151,42,2025-01-08T08:00:00.000Z,GPS
SHP02522,null,null,null,null,null,null,null,null,null,GPS01703,14.731568,72.661009,70,2025-01-29T12:00:00.000Z,GPS
SHP00648,null,null,null,null,null,null,null,null,null,GPS01731,16.681706,71.072961,31,2025-01-23T19:00:00.000Z,GPS
SHP02756,null,null,null,null,null,null,null,null,null,GPS01759,15.748187,77.80966,73,2025-01-04T11:00:00.000Z,GPS
SHP00395,null,null,null,null,null,null,null,null,null,GPS01781,17.451999,71.359688,35,2025-01-03T14:00:00.000Z,GPS
SHP02231,null,null,null,null,null,null,null,null,null,GPS01796,19.440097,77.215258,75,2025-01-26T01:00:00.000Z,GPS
SHP00522,null,null,null,null,null,null,null,null,null,GPS01808,29.451453,79.751172,79,2025-01-27T07:00:00.000Z,GPS
SHP02959,null,null,null,null,null,null,null,null,null,GPS01821,26.643407,73.231506,39,2025-01-19T13:00:00.000Z,GPS
SHP00887,null,null,null,null,null,null,null,null,null,GPS01823,22.340861,77.318871,59,2025-01-24T01:00:00.000Z,GPS
SHP00623,null,null,null,null,null,null,null,null,null,GPS01874,20.409142,73.835645,39,2025-02-01T06:00:00.000Z,GPS
SHP02308,null,null,null,null,null,null,null,null,null,GPS01894,17.808071,70.942052,26,2025-01-29T13:00:00.000Z,GPS
SHP01060,null,null,null,null,null,null,null,null,null,GPS01897,23.432284,75.357451,46,2025-01-13T08:00:00.000Z,GPS
SHP01623,null,null,null,null,null,null,null,null,null,GPS01913,19.126422,76.006217,70,2025-01-01T17:00:00.000Z,GPS
SHP00151,null,null,null,null,null,null,null,null,null,GPS01920,27.871676,77.116316,23,2025-02-06T02:00:00.000Z,GPS
SHP01390,null,null,null,null,null,null,null,null,null,GPS01943,22.266276,78.629473,25,2025-01-27T04:00:00.000Z,GPS
SHP01717,null,null,null,null,null,null,null,null,null,GPS01959,19.744151,76.378729,22,2025-01-11T03:00:00.000Z,GPS
SHP00808,null,null,null,null,null,null,null,null,null,GPS01969,13.711275,73.342176,64,2025-01-31T14:00:00.000Z,GPS
SHP01802,null,null,null,null,null,null,null,null,null,GPS02003,23.264719,70.451982,74,2025-01-03T11:00:00.000Z,GPS
SHP00336,null,null,null,null,null,null,null,null,null,GPS02029,26.964592,77.061596,72,2025-01-03T21:00:00.000Z,GPS
SHP02141,null,null,null,null,null,null,null,null,null,GPS02069,20.579355,78.403791,63,2025-01-07T04:00:00.000Z,GPS
SHP02109,null,null,null,null,null,null,null,null,null,GPS02094,13.66886,75.723784,54,2025-01-11T18:00:00.000Z,GPS
SHP02995,null,null,null,null,null,null,null,null,null,GPS02116,20.318529,71.519221,62,2025-01-07T22:00:00.000Z,GPS
SHP00589,null,null,null,null,null,null,null,null,null,GPS02119,13.294956,78.272094,26,2025-01-08T23:00:00.000Z,GPS
SHP01059,null,null,null,null,null,null,null,null,null,GPS02124,23.48179,73.286754,39,2025-01-23T22:00:00.000Z,GPS
SHP02006,null,null,null,null,null,null,null,null,null,GPS02129,20.733432,70.842844,68,2025-02-04T22:00:00.000Z,GPS
SHP01882,null,null,null,null,null,null,null,null,null,GPS02142,28.297692,72.86708,25,2025-01-15T10:00:00.000Z,GPS
SHP00115,null,null,null,null,null,null,null,null,null,GPS02145,24.759782,74.338256,71,2025-01-09T07:00:00.000Z,GPS
SHP01290,null,null,null,null,null,null,null,null,null,GPS02165,25.661432,72.197545,63,2025-01-19T07:00:00.000Z,GPS
SHP02803,null,null,null,null,null,null,null,null,null,GPS02187,24.562218,77.93435,48,2025-01-01T01:00:00.000Z,GPS
SHP02318,null,null,null,null,null,null,null,null,null,GPS02218,25.463051,74.222431,64,2025-01-04T06:00:00.000Z,GPS
SHP01395,null,null,null,null,null,null,null,null,null,GPS02239,28.246698,77.367198,80,2025-02-07T19:00:00.000Z,GPS
SHP00709,null,null,null,null,null,null,null,null,null,GPS02253,13.706342,74.578799,61,2025-01-24T06:00:00.000Z,GPS
SHP01682,null,null,null,null,null,null,null,null,null,GPS02265,29.103647,77.359144,37,2025-02-03T11:00:00.000Z,GPS
SHP00795,null,null,null,null,null,null,null,null,null,GPS02269,18.532541,76.979021,42,2025-02-05T19:00:00.000Z,GPS
SHP02888,null,null,null,null,null,null,null,null,null,GPS02278,16.971446,77.066438,61,2025-01-14T00:00:00.000Z,GPS
SHP01152,null,null,null,null,null,null,null,null,null,GPS02312,21.76158,70.577619,52,2025-01-21T15:00:00.000Z,GPS
SHP00216,null,null,null,null,null,null,null,null,null,GPS02327,18.715939,77.715833,28,2025-02-08T00:00:00.000Z,GPS
SHP02787,null,null,null,null,null,null,null,null,null,GPS02340,21.561293,78.142525,50,2025-01-19T10:00:00.000Z,GPS
SHP02959,null,null,null,null,null,null,null,null,null,GPS02345,29.932399,73.266688,29,2025-01-01T23:00:00.000Z,GPS
SHP01462,null,null,null,null,null,null,null,null,null,GPS02346,17.6413,72.375318,22,2025-01-10T16:00:00.000Z,GPS
SHP01437,null,null,null,null,null,null,null,null,null,GPS02391,26.674274,70.251458,37,2025-01-19T18:00:00.000Z,GPS
SHP00022,null,null,null,null,null,null,null,null,null,GPS02399,15.24059,74.249387,20,2025-01-24T11:00:00.000Z,GPS
SHP02115,null,null,null,null,null,null,null,null,null,GPS02412,21.063322,72.04318,26,2025-01-14T07:00:00.000Z,GPS
SHP01258,null,null,null,null,null,null,null,null,null,GPS02443,13.515301,76.432327,78,2025-02-01T10:00:00.000Z,GPS
SHP01248,null,null,null,null,null,null,null,null,null,GPS02481,15.92202,75.987134,60,2025-01-24T13:00:00.000Z,GPS
SHP00354,null,null,null,null,null,null,null,null,null,GPS02485,28.866822,70.328751,64,2025-01-13T18:00:00.000Z,GPS
SHP01212,null,null,null,null,null,null,null,null,null,GPS02521,24.919816,74.728432,46,2025-01-28T18:00:00.000Z,GPS
SHP00271,null,null,null,null,null,null,null,null,null,GPS02524,19.319037,75.922022,56,2025-01-27T22:00:00.000Z,GPS
SHP00672,null,null,null,null,null,null,null,null,null,GPS02551,27.330328,73.559187,63,2025-01-05T02:00:00.000Z,GPS
SHP00407,null,null,null,null,null,null,null,null,null,GPS02555,21.078729,70.888146,44,2025-01-28T09:00:00.000Z,GPS
SHP00758,null,null,null,null,null,null,null,null,null,GPS02597,26.09586,70.663199,30,2025-01-14T21:00:00.000Z,GPS
SHP01521,null,null,null,null,null,null,null,null,null,GPS02598,19.242709,77.71054,50,2025-02-06T21:00:00.000Z,GPS
SHP00447,null,null,null,null,null,null,null,null,null,GPS02599,12.516906,71.463574,64,2025-01-14T16:00:00.000Z,GPS
SHP02350,null,null,null,null,null,null,null,null,null,GPS02628,19.62844,70.46844,80,2025-01-02T21:00:00.000Z,GPS
SHP02983,null,null,null,null,null,null,null,null,null,GPS02629,26.197077,78.345755,24,2025-02-06T11:00:00.000Z,GPS
SHP01197,null,null,null,null,null,null,null,null,null,GPS02646,16.120441,75.621827,28,2025-01-11T18:00:00.000Z,GPS
SHP02792,null,null,null,null,null,null,null,null,null,GPS02651,22.109218,74.727465,80,2025-01-21T06:00:00.000Z,GPS
SHP01608,null,null,null,null,null,null,null,null,null,GPS02655,19.20921,72.605246,77,2025-01-22T16:00:00.000Z,GPS
SHP02490,null,null,null,null,null,null,null,null,null,GPS02682,23.891296,79.61278,27,2025-02-01T02:00:00.000Z,GPS
SHP00992,null,null,null,null,null,null,null,null,null,GPS02685,20.513823,74.794497,50,2025-01-15T19:00:00.000Z,GPS
SHP01759,null,null,null,null,null,null,null,null,null,GPS02706,13.816818,71.193244,57,2025-01-24T15:00:00.000Z,GPS
SHP02688,null,null,null,null,null,null,null,null,null,GPS02708,17.987677,71.979798,23,2025-02-06T05:00:00.000Z,GPS
SHP01962,null,null,null,null,null,null,null,null,null,GPS02716,15.35143,70.61528,59,2025-01-06T04:00:00.000Z,GPS
SHP00732,null,null,null,null,null,null,null,null,null,GPS02720,27.217369,72.425378,37,2025-01-16T14:00:00.000Z,GPS
SHP02191,null,null,null,null,null,null,null,null,null,GPS02731,17.140336,78.251235,47,2025-01-10T14:00:00.000Z,GPS
SHP01095,null,null,null,null,null,null,null,null,null,GPS02781,18.23799,77.604107,78,2025-01-21T04:00:00.000Z,GPS
SHP01007,null,null,null,null,null,null,null,null,null,GPS02783,17.674912,74.721308,75,2025-01-23T11:00:00.000Z,GPS
SHP02552,null,null,null,null,null,null,null,null,null,GPS02797,28.788804,74.395227,76,2025-01-23T23:00:00.000Z,GPS
SHP01530,null,null,null,null,null,null,null,null,null,GPS02808,26.636075,78.103999,77,2025-01-15T04:00:00.000Z,GPS
SHP01699,null,null,null,null,null,null,null,null,null,GPS02811,20.071968,77.80141,51,2025-02-09T14:00:00.000Z,GPS
SHP00200,null,null,null,null,null,null,null,null,null,GPS02813,21.593316,70.879797,43,2025-01-24T00:00:00.000Z,GPS
SHP02846,null,null,null,null,null,null,null,null,null,GPS02821,13.92626,79.936514,66,2025-01-22T22:00:00.000Z,GPS
SHP00108,null,null,null,null,null,null,null,null,null,GPS02843,16.335434,70.566825,32,2025-02-10T08:00:00.000Z,GPS
SHP00380,null,null,null,null,null,null,null,null,null,GPS02871,13.144176,79.164687,46,2025-01-21T08:00:00.000Z,GPS
SHP01853,null,null,null,null,null,null,null,null,null,GPS02903,24.675365,70.582879,60,2025-01-05T07:00:00.000Z,GPS
SHP00541,null,null,null,null,null,null,null,null,null,GPS02904,21.632723,77.89942,43,2025-02-08T18:00:00.000Z,GPS
SHP02369,null,null,null,null,null,null,null,null,null,GPS02973,25.108056,79.00401,46,2025-02-05T23:00:00.000Z,GPS
SHP02557,null,null,null,null,null,null,null,null,null,GPS00024,24.947505,73.682625,74,2025-01-18T20:00:00.000Z,GPS
SHP02123,null,null,null,null,null,null,null,null,null,GPS00053,26.647955,74.597043,57,2025-02-11T04:00:00.000Z,GPS
SHP00014,null,null,null,null,null,null,null,null,null,GPS00054,26.514684,70.667126,64,2025-01-14T06:00:00.000Z,GPS
SHP00762,null,null,null,null,null,null,null,null,null,GPS00089,20.132358,73.100654,33,2025-01-28T20:00:00.000Z,GPS
SHP00923,null,null,null,null,null,null,null,null,null,GPS00132,23.225093,71.688089,29,2025-01-11T03:00:00.000Z,GPS
SHP01986,null,null,null,null,null,null,null,null,null,GPS00133,20.887479,76.975704,74,2025-01-18T09:00:00.000Z,GPS
SHP01465,null,null,null,null,null,null,null,null,null,GPS00140,16.931204,78.930946,60,2025-01-25T00:00:00.000Z,GPS
SHP01695,null,null,null,null,null,null,null,null,null,GPS00143,25.22874,78.035144,60,2025-01-20T09:00:00.000Z,GPS
SHP02436,null,null,null,null,null,null,null,null,null,GPS00164,29.138295,76.17087,37,2025-01-04T19:00:00.000Z,GPS
SHP01005,null,null,null,null,null,null,null,null,null,GPS00212,26.764425,72.902826,76,2025-01-24T02:00:00.000Z,GPS
SHP00880,null,null,null,null,null,null,null,null,null,GPS00214,13.48708,72.425512,47,2025-01-01T15:00:00.000Z,GPS
SHP01834,null,null,null,null,null,null,null,null,null,GPS00222,21.843637,75.328892,40,2025-01-23T09:00:00.000Z,GPS
SHP01320,null,null,null,null,null,null,null,null,null,GPS00232,25.154697,77.841814,52,2025-02-11T08:00:00.000Z,GPS
SHP01233,null,null,null,null,null,null,null,null,null,GPS00241,22.912136,72.272464,77,2025-01-31T01:00:00.000Z,GPS
SHP02770,null,null,null,null,null,null,null,null,null,GPS00245,28.787577,73.482533,66,2025-01-24T15:00:00.000Z,GPS
SHP01168,null,null,null,null,null,null,null,null,null,GPS00262,15.885547,73.731415,57,2025-02-01T02:00:00.000Z,GPS
SHP00598,null,null,null,null,null,null,null,null,null,GPS00275,19.228713,70.926764,50,2025-01-12T00:00:00.000Z,GPS
SHP01202,null,null,null,null,null,null,null,null,null,GPS00306,25.403076,77.038652,64,2025-02-03T10:00:00.000Z,GPS
SHP00682,null,null,null,null,null,null,null,null,null,GPS00308,16.007951,71.558071,28,2025-01-08T21:00:00.000Z,GPS
SHP02294,null,null,null,null,null,null,null,null,null,GPS00340,29.963611,73.147698,33,2025-01-26T06:00:00.000Z,GPS
SHP00146,null,null,null,null,null,null,null,null,null,GPS00350,25.685145,79.60093,32,2025-02-08T14:00:00.000Z,GPS
SHP00436,null,null,null,null,null,null,null,null,null,GPS00352,18.775967,70.84038,54,2025-02-02T08:00:00.000Z,GPS
SHP00088,null,null,null,null,null,null,null,null,null,GPS00360,21.030249,79.354089,22,2025-01-27T23:00:00.000Z,GPS
SHP02629,null,null,null,null,null,null,null,null,null,GPS00407,27.563457,77.274018,53,2025-01-03T02:00:00.000Z,GPS
SHP01671,null,null,null,null,null,null,null,null,null,GPS00428,27.064113,70.093922,49,2025-01-06T04:00:00.000Z,GPS
SHP01245,null,null,null,null,null,null,null,null,null,GPS00431,26.520098,75.923615,64,2025-01-03T10:00:00.000Z,GPS
SHP01144,null,null,null,null,null,null,null,null,null,GPS00439,24.213758,70.089885,28,2025-01-22T21:00:00.000Z,GPS
SHP02267,null,null,null,null,null,null,null,null,null,GPS00441,16.610142,72.590165,28,2025-01-15T12:00:00.000Z,GPS
SHP00615,null,null,null,null,null,null,null,null,null,GPS00444,22.362431,79.330911,31,2025-02-07T06:00:00.000Z,GPS
SHP02413,null,null,null,null,null,null,null,null,null,GPS00481,13.330599,75.553662,41,2025-01-25T10:00:00.000Z,GPS
SHP00241,null,null,null,null,null,null,null,null,null,GPS00489,27.206543,78.582891,38,2025-01-04T13:00:00.000Z,GPS
